"xllcorner","yllcorner","cellsize","nrows","ncols","site","product","start","end","complete","modis_date","calendar_date","tile","proc_date","pixel","Vegetation_Code","Vegetation_Group","EVI_Amplitude","EVI_Minimum","EVI_Area","Dormancy","Greenup","MidGreenup","MidGreendown","Maturity","Senescence","EVI_Maximum","year","lat","long","grid_id","ndvi_max","ndvi_max_doy"
-383159.61,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,63,"BB","Blanket Bog",0.3244,0.1524,25.3,318,48,124,283,170,221,0.4768,2014,"57.05174","-6.335274",60,0.704216569754415,217.1484375
-383159.61,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,63,"BB","Blanket Bog",0.3248,0.1648,26.8,306,68,154,286,196,253,0.4896,2015,"57.05174","-6.335274",60,0.688713570872468,213.9375
-383159.61,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,63,"BB","Blanket Bog",0.3155,0.1311,26.1,315,35,139,260,172,225,0.4466,2016,"57.05174","-6.335274",60,0.679714348140893,212.421875
-383159.61,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,63,"BB","Blanket Bog",0.3065,0.1712,22.2,294,89,149,272,189,239,0.4777,2017,"57.05174","-6.335274",60,0.692096292161329,206.4765625
-383159.61,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,63,"BB","Blanket Bog",0.3583,0.12,29.5,315,49,142,280,181,238,0.4783,2018,"57.05174","-6.335274",60,0.675941498989041,207.203125
-383159.61,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,63,"BB","Blanket Bog",0.3397,0.12,24.3,332,84,131,287,174,228,0.4597,2019,"57.05174","-6.335274",60,0.678350691891949,207.5
-383159.61,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,63,"BB","Blanket Bog",0.3849,0.12,30.2,307,63,133,283,176,230,0.5049,2020,"57.05174","-6.335274",60,0.707942341023416,206.46875
-383159.61,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,63,"BB","Blanket Bog",0.2916,0.1951,20.9,309,114,154,285,191,250,0.4867,2021,"57.05174","-6.335274",60,0.706687989654026,206.671875
-383159.61,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,63,"BB","Blanket Bog",0.3706,0.12,30.6,317,69,131,287,178,234,0.4906,2022,"57.05174","-6.335274",60,0.71741261129111,206.265625
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,62,"BB","Blanket Bog",0.235,0.1795,15.1,306,100,153,283,186,237,0.4145,2001,"57.05174","-6.327443",61,0.694544540501002,219.947368421053
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,62,"BB","Blanket Bog",0.3293,0.12,24.9,297,67,139,272,179,234,0.4493,2002,"57.05174","-6.327443",61,0.708434742572021,217.473684210526
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,62,"BB","Blanket Bog",0.2494,0.165,21.3,309,74,131,283,177,239,0.4144,2003,"57.05174","-6.327443",61,0.719362113488645,217.473684210526
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,62,"BB","Blanket Bog",0.334,0.12,26.2,302,65,147,272,189,235,0.454,2005,"57.05174","-6.327443",61,0.663975927651416,218.368421052632
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,62,"BB","Blanket Bog",0.3321,0.12,27.1,302,60,141,279,181,242,0.4521,2006,"57.05174","-6.327443",61,0.669285087030996,208.736842105263
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2007001","2007-01-01","h17v03",2022085224510,62,"BB","Blanket Bog",0.3382,0.12,31.1,304,43,129,276,174,234,0.4582,2007,"57.05174","-6.327443",61,0.678271128198323,208.263157894737
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2008001","2008-01-01","h17v03",2022094210358,62,"BB","Blanket Bog",0.311,0.12,30.2,309,44,128,262,182,233,0.431,2008,"57.05174","-6.327443",61,0.676862258045282,208.657894736842
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2009001","2009-01-01","h17v03",2022096100000,62,"BB","Blanket Bog",0.3436,0.1834,22.2,302,102,150,268,187,229,0.527,2009,"57.05174","-6.327443",61,0.653594513047218,205.315789473684
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2010001","2010-01-01","h17v03",2022096153542,62,"BB","Blanket Bog",0.3046,0.12,30.1,300,48,139,282,186,247,0.4246,2010,"57.05174","-6.327443",61,0.629632277601,214.243243243243
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,62,"BB","Blanket Bog",0.3075,0.12,26.5,305,58,123,274,171,231,0.4275,2011,"57.05174","-6.327443",61,0.694590441143607,213.763157894737
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,62,"BB","Blanket Bog",0.3442,0.12,29,304,45,152,282,190,243,0.4642,2013,"57.05174","-6.327443",61,0.73143987447451,212.789473684211
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,62,"BB","Blanket Bog",0.3603,0.12,27.5,325,50,139,271,175,223,0.4803,2014,"57.05174","-6.327443",61,0.720707810556015,208.421052631579
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,62,"BB","Blanket Bog",0.2536,0.1715,23.4,312,88,150,291,198,263,0.4251,2015,"57.05174","-6.327443",61,0.702859901057594,205.605263157895
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,62,"BB","Blanket Bog",0.3381,0.1212,28.9,312,39,139,274,179,230,0.4593,2016,"57.05174","-6.327443",61,0.700179007648819,204.5
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,62,"BB","Blanket Bog",0.318,0.12,27.6,304,42,128,274,177,226,0.438,2017,"57.05174","-6.327443",61,0.711510181183785,203.473684210526
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,62,"BB","Blanket Bog",0.28,0.1636,20.3,310,69,147,277,178,233,0.4436,2018,"57.05174","-6.327443",61,0.69441222664936,206.315789473684
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,62,"BB","Blanket Bog",0.3097,0.12,25.3,315,74,127,283,180,239,0.4297,2019,"57.05174","-6.327443",61,0.697778895249102,206.605263157895
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,62,"BB","Blanket Bog",0.3544,0.12,27.7,308,51,131,283,171,225,0.4744,2020,"57.05174","-6.327443",61,0.725790458867313,207.684210526316
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,62,"BB","Blanket Bog",0.34,0.1256,28.8,300,40,142,278,178,242,0.4656,2021,"57.05174","-6.327443",61,0.72855421734096,208.473684210526
-382696.28,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,62,"BB","Blanket Bog",0.3565,0.12,29.1,302,71,131,268,175,231,0.4765,2022,"57.05174","-6.327443",61,0.731563021079539,208.342105263158
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,9,"WG","Wet Grass",0.2277,0.1965,19,310,140,162,286,199,265,0.4242,2001,"57.0203","-6.319612",12,0.768240992123241,212.055555555556
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,9,"WG","Wet Grass",0.303,0.199,15.1,302,141,164,280,192,243,0.502,2002,"57.0203","-6.319612",12,0.777088881496242,214.930555555556
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,9,"WG","Wet Grass",0.2996,0.1585,26.8,309,66,136,288,175,252,0.4581,2003,"57.0203","-6.319612",12,0.796303287588032,215.236111111111
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,9,"WG","Wet Grass",0.372,0.1234,25.1,304,67,149,277,180,228,0.4954,2005,"57.0203","-6.319612",12,0.753918334469169,219.166666666667
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,9,"WG","Wet Grass",0.3346,0.1428,22.8,307,120,155,288,186,255,0.4774,2006,"57.0203","-6.319612",12,0.74915246846907,217.845070422535
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2007001","2007-01-01","h17v03",2022085224510,9,"WG","Wet Grass",0.3386,0.12,35.2,301,45,129,270,167,241,0.4586,2007,"57.0203","-6.319612",12,0.777279806904245,217.541666666667
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2008001","2008-01-01","h17v03",2022094210358,9,"WG","Wet Grass",0.28,0.2019,14.7,322,126,152,293,183,233,0.4819,2008,"57.0203","-6.319612",12,0.768010277774661,215.875
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2009001","2009-01-01","h17v03",2022096100000,9,"WG","Wet Grass",0.3962,0.12,31.9,301,65,142,278,183,239,0.5162,2009,"57.0203","-6.319612",12,0.74952963008645,217.285714285714
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2010001","2010-01-01","h17v03",2022096153542,9,"WG","Wet Grass",0.3729,0.1442,27.6,307,69,157,282,192,244,0.5171,2010,"57.0203","-6.319612",12,0.758690562033886,216.880597014925
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,9,"WG","Wet Grass",0.3893,0.12,31.5,305,46,143,284,186,232,0.5093,2011,"57.0203","-6.319612",12,0.758937230718878,215.388888888889
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,9,"WG","Wet Grass",0.3026,0.1959,17.5,315,141,169,290,197,242,0.4985,2013,"57.0203","-6.319612",12,0.73743965678995,215.753846153846
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,9,"WG","Wet Grass",0.4061,0.12,29.2,324,98,132,295,173,231,0.5261,2014,"57.0203","-6.319612",12,0.805373986875024,215.666666666667
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,9,"WG","Wet Grass",0.3167,0.2268,18.5,304,144,168,284,199,255,0.5435,2015,"57.0203","-6.319612",12,0.796265391960819,213.888888888889
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,9,"WG","Wet Grass",0.372,0.12,30.4,304,49,145,281,176,237,0.492,2016,"57.0203","-6.319612",12,0.825059231645753,211.305555555556
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,9,"WG","Wet Grass",0.4019,0.12,29.2,289,63,143,266,179,227,0.5219,2017,"57.0203","-6.319612",12,0.777024652501617,211.291666666667
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,9,"WG","Wet Grass",0.4322,0.12,31.3,315,47,153,276,185,229,0.5522,2018,"57.0203","-6.319612",12,0.812602711796793,208.805555555556
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,9,"WG","Wet Grass",0.3571,0.12,24.5,317,81,128,295,169,225,0.4771,2019,"57.0203","-6.319612",12,0.798673961400751,205.416666666667
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,9,"WG","Wet Grass",0.4241,0.12,32.1,302,59,148,281,185,240,0.5441,2020,"57.0203","-6.319612",12,0.823953192594615,207.527777777778
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,9,"WG","Wet Grass",0.3988,0.1352,30.9,299,41,157,265,187,236,0.534,2021,"57.0203","-6.319612",12,0.821647761517944,207.472222222222
-382696.29,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,9,"WG","Wet Grass",0.4215,0.12,36,289,47,142,269,189,241,0.5415,2022,"57.0203","-6.319612",12,0.840428876000194,208.055555555556
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,8,"WG","Wet Grass",0.3178,0.1823,21.4,307,42,160,280,188,237,0.5001,2001,"57.0203","-6.311781",6,0.776586000611029,209.25
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,8,"WG","Wet Grass",0.4089,0.12,32.5,313,59,148,289,185,252,0.5289,2002,"57.0203","-6.311781",6,0.788998654508938,214.395833333333
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,8,"WG","Wet Grass",0.2746,0.2261,20.7,317,118,151,288,187,253,0.5007,2003,"57.0203","-6.311781",6,0.785703195175574,209.875
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,8,"WG","Wet Grass",0.3489,0.1473,27.7,317,55,148,298,183,256,0.4962,2005,"57.0203","-6.311781",6,0.752346860627011,217.232558139535
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,8,"WG","Wet Grass",0.2724,0.2071,17.3,315,138,162,294,196,261,0.4795,2006,"57.0203","-6.311781",6,0.757564493802943,212.5625
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2007001","2007-01-01","h17v03",2022085224510,8,"WG","Wet Grass",0.3031,0.1694,28.6,327,80,135,300,181,253,0.4725,2007,"57.0203","-6.311781",6,0.767922016962004,209.458333333333
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2008001","2008-01-01","h17v03",2022094210358,8,"WG","Wet Grass",0.3676,0.12,32.8,325,47,141,292,183,248,0.4876,2008,"57.0203","-6.311781",6,0.782088060380578,209.75
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2009001","2009-01-01","h17v03",2022096100000,8,"WG","Wet Grass",0.3634,0.12,27.3,346,57,135,316,172,220,0.4834,2009,"57.0203","-6.311781",6,0.731268106907808,209.208333333333
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2010001","2010-01-01","h17v03",2022096153542,8,"WG","Wet Grass",0.3248,0.1957,20.7,321,127,156,292,192,246,0.5205,2010,"57.0203","-6.311781",6,0.68388216483146,210.942857142857
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,8,"WG","Wet Grass",0.3215,0.1714,25.3,321,43,138,294,185,234,0.4929,2011,"57.0203","-6.311781",6,0.772683626479007,206.708333333333
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,8,"WG","Wet Grass",0.3926,0.1405,28.2,320,54,166,293,196,251,0.5331,2013,"57.0203","-6.311781",6,0.775307825193305,213.208333333333
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,8,"WG","Wet Grass",0.4115,0.12,32.6,311,55,133,280,177,226,0.5315,2014,"57.0203","-6.311781",6,0.84157321010088,216.765957446808
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,8,"WG","Wet Grass",0.2946,0.2405,23.3,310,140,166,293,228,270,0.5351,2015,"57.0203","-6.311781",6,0.779489658113753,209.520833333333
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,8,"WG","Wet Grass",0.3756,0.1218,30.5,319,34,145,293,178,233,0.4974,2016,"57.0203","-6.311781",6,0.804237090879726,207.166666666667
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,8,"WG","Wet Grass",0.3776,0.1543,29.7,298,38,144,277,183,239,0.5319,2017,"57.0203","-6.311781",6,0.792219321005966,210.133333333333
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,8,"WG","Wet Grass",0.4055,0.1365,29.4,307,46,151,277,182,231,0.542,2018,"57.0203","-6.311781",6,0.810001984976782,208.229166666667
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,8,"WG","Wet Grass",0.3657,0.12,31.7,314,76,131,287,171,244,0.4857,2019,"57.0203","-6.311781",6,0.808091972869165,206.645833333333
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,8,"WG","Wet Grass",0.4192,0.12,36.4,317,53,142,289,186,245,0.5392,2020,"57.0203","-6.311781",6,0.825651452561434,209.458333333333
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,8,"WG","Wet Grass",0.4749,0.1252,33.5,330,44,156,260,187,227,0.6001,2021,"57.0203","-6.311781",6,0.811703843559365,209.8125
-382232.97,6339971.25,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,8,"WG","Wet Grass",0.3922,0.1353,29.8,325,62,140,298,179,248,0.5275,2022,"57.0203","-6.311781",6,0.812162693861224,211.511111111111
-384549.58,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,58,"WG","Wet Grass",0.3476,0.1436,31.4,326,48,145,289,186,244,0.4912,2001,"57.04725","-6.350935",51,0.775717031786074,204
-384549.58,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,58,"WG","Wet Grass",0.2938,0.1806,19.4,311,70,130,285,160,246,0.4744,2002,"57.04725","-6.350935",51,0.770934522353629,202.019230769231
-384549.58,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,58,"WG","Wet Grass",0.298,0.187,26,317,57,128,288,167,245,0.485,2003,"57.04725","-6.350935",51,0.768502921113686,202.288461538462
-384549.58,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,58,"WG","Wet Grass",0.3174,0.1892,21.8,315,102,148,287,185,238,0.5066,2005,"57.04725","-6.350935",51,0.716486671437548,208.673076923077
-384549.58,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,58,"WG","Wet Grass",0.3529,0.1304,33.4,306,75,137,283,177,251,0.4833,2006,"57.04725","-6.350935",51,0.743716552190431,205.846153846154
