"xllcorner","yllcorner","cellsize","nrows","ncols","latitude","longitude","site","product","start","end","complete","modis_date","calendar_date","tile","proc_date","pixel","Vegetation_Code","Vegetation_Group","EVI_Amplitude","EVI_Minimum","EVI_Area","Dormancy","Greenup","MidGreenup","MidGreendown","Maturity","Senescence","EVI_Maximum"
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"WH","Wet Heath",0.2131,0.151,13.8,304,55,170,277,197,236,0.3641
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"WH","Wet Heath",0.2421,0.1493,15.9,337,82,153,274,186,232,0.3914
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"WH","Wet Heath",0.2523,0.12,22.4,294,61,156,281,199,253,0.3723
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"WH","Wet Heath",0.2141,0.12,16.7,301,58,142,277,175,241,0.3341
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"WH","Wet Heath",0.2261,0.12,19.3,293,40,140,266,183,229,0.3461
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"WH","Wet Heath",0.2443,0.12,21.4,337,47,149,278,187,238,0.3643
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"WH","Wet Heath",0.2421,0.12,22.7,308,60,141,281,184,246,0.3621
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"WH","Wet Heath",0.205,0.176,15.9,299,64,155,280,195,245,0.381
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"WH","Wet Heath",0.2581,0.12,23.3,288,44,150,271,185,239,0.3781
-382232.99,6341824.43,463.312716528,1,1,57.03378,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WH","Wet Heath",0.2683,0.12,20.3,304,56,143,275,181,226,0.3883
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WH","Wet Heath",0.3164,0.12,21.2,305,69,155,283,188,244,0.4364
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WH","Wet Heath",0.3162,0.1417,24.2,282,32,137,264,171,232,0.4579
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WH","Wet Heath",0.2156,0.2143,11.6,318,121,150,288,181,235,0.4299
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WH","Wet Heath",0.2846,0.1675,17.8,349,117,152,257,184,225,0.4521
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WH","Wet Heath",0.288,0.1755,16.4,305,131,157,280,186,241,0.4635
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WH","Wet Heath",0.3663,0.1273,26.2,302,64,158,273,191,239,0.4936
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WH","Wet Heath",0.3454,0.1835,22.8,302,116,153,268,190,232,0.5289
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WH","Wet Heath",0.3339,0.12,27.5,369,40,143,255,183,226,0.4539
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"WH","Wet Heath",0.3011,0.2128,16.8,340,127,156,279,188,236,0.5139
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"WH","Wet Heath",0.3619,0.1405,24.6,302,45,154,273,186,227,0.5024
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"WH","Wet Heath",0.3255,0.12,28.1,313,42,133,281,175,236,0.4455
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"WH","Wet Heath",0.3262,0.1564,22.3,316,85,152,285,186,234,0.4826
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"WH","Wet Heath",0.311,0.1785,19.8,304,97,168,276,197,239,0.4895
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"WH","Wet Heath",0.3831,0.12,28.3,313,54,139,280,176,226,0.5031
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"WH","Wet Heath",0.3336,0.1442,26.7,301,74,160,284,196,254,0.4778
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"WH","Wet Heath",0.3283,0.12,25.3,310,56,147,279,181,238,0.4483
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"WH","Wet Heath",0.3204,0.12,25.2,322,48,140,273,177,228,0.4404
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"WH","Wet Heath",0.3163,0.1614,14.8,311,134,157,265,182,226,0.4777
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"WH","Wet Heath",0.3428,0.12,25.3,307,57,136,276,170,234,0.4628
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"WH","Wet Heath",0.3793,0.12,26,309,73,144,279,178,233,0.4993
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"WH","Wet Heath",0.3636,0.1335,28.7,330,54,153,290,188,245,0.4971
-385012.88,6342287.78,463.312716528,1,1,57.03827,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WH","Wet Heath",0.3165,0.1714,21.4,304,76,142,279,178,227,0.4879
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WH","Wet Heath",0.341,0.1663,20.1,314,126,161,284,191,241,0.5073
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WH","Wet Heath",0.33,0.1814,26.9,304,107,141,275,179,247,0.5114
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WH","Wet Heath",0.2745,0.2059,15.6,318,119,152,286,184,232,0.4804
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WH","Wet Heath",0.3677,0.1351,27.3,308,47,147,261,181,229,0.5028
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WH","Wet Heath",0.3578,0.189,21.2,305,131,159,278,193,242,0.5468
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WH","Wet Heath",0.3499,0.1858,18.9,314,135,162,286,192,245,0.5357
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WH","Wet Heath",0.3548,0.1909,24.5,298,111,147,268,182,233,0.5457
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WH","Wet Heath",0.2864,0.2084,17.2,315,123,151,284,189,237,0.4948
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"WH","Wet Heath",0.4039,0.1391,30.5,313,59,144,272,180,234,0.543
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"WH","Wet Heath",0.3112,0.2103,15.6,310,134,158,282,186,237,0.5215
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"WH","Wet Heath",0.3575,0.1327,30.1,314,35,138,279,173,239,0.4902
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"WH","Wet Heath",0.3859,0.1532,28.4,314,67,150,276,188,234,0.5391
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"WH","Wet Heath",0.3246,0.196,19,311,131,164,281,192,237,0.5206
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"WH","Wet Heath",0.4397,0.12,32.6,321,49,142,283,177,229,0.5597
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"WH","Wet Heath",0.3266,0.1988,22.1,314,131,165,291,198,259,0.5254
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"WH","Wet Heath",0.3837,0.1492,27.4,317,44,154,279,186,237,0.5329
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"WH","Wet Heath",0.3462,0.1489,25.4,300,88,141,271,181,229,0.4951
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"WH","Wet Heath",0.3441,0.1736,17.4,328,131,155,265,182,227,0.5177
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"WH","Wet Heath",0.3867,0.1258,29.1,331,60,140,278,174,236,0.5125
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"WH","Wet Heath",0.434,0.12,29.1,315,90,143,281,176,241,0.554
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"WH","Wet Heath",0.3985,0.1596,26.4,340,115,154,289,185,238,0.5581
-384549.57,6342287.78,463.312716528,1,1,57.03827,-6.350935,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WH","Wet Heath",0.4208,0.12,34.5,313,54,138,283,179,239,0.5408
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WH","Wet Heath",0.3862,0.12,28.1,322,63,155,293,189,242,0.5062
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WH","Wet Heath",0.3316,0.1535,28.4,323,84,139,290,173,252,0.4851
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WH","Wet Heath",0.3068,0.1827,21.3,317,102,143,285,178,232,0.4895
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WH","Wet Heath",0.3082,0.1798,20.8,332,98,147,301,177,236,0.488
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WH","Wet Heath",0.3337,0.1879,21.5,302,130,161,277,196,245,0.5216
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WH","Wet Heath",0.3516,0.1925,19.4,313,131,160,286,191,245,0.5441
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WH","Wet Heath",0.3027,0.1958,21.2,306,106,140,280,175,233,0.4985
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WH","Wet Heath",0.2702,0.214,17.2,336,123,148,289,187,241,0.4842
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"WH","Wet Heath",0.3564,0.1995,22.2,299,118,152,266,184,234,0.5559
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"WH","Wet Heath",0.3005,0.2131,15.4,311,134,161,284,192,235,0.5136
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"WH","Wet Heath",0.3647,0.1276,30.9,313,42,132,276,172,231,0.4923
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"WH","Wet Heath",0.3084,0.194,20.4,333,106,151,292,186,236,0.5024
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"WH","Wet Heath",0.3395,0.1962,19.1,310,138,173,282,199,241,0.5357
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"WH","Wet Heath",0.3968,0.1469,30.4,329,46,141,293,177,234,0.5437
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"WH","Wet Heath",0.3537,0.2043,22.4,317,135,169,291,202,257,0.558
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"WH","Wet Heath",0.36,0.178,24.2,355,42,155,271,185,233,0.538
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"WH","Wet Heath",0.2827,0.1921,17.4,323,114,143,304,177,266,0.4748
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"WH","Wet Heath",0.3486,0.1623,23.8,302,38,151,264,182,231,0.5109
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"WH","Wet Heath",0.2992,0.1933,20.7,317,115,145,286,177,246,0.4925
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"WH","Wet Heath",0.4187,0.12,33.6,307,79,139,273,175,236,0.5387
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"WH","Wet Heath",0.3157,0.208,18,361,129,161,296,190,248,0.5237
-384086.26,6342287.78,463.312716528,1,1,57.03827,-6.343105,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WH","Wet Heath",0.3944,0.12,36.5,311,77,133,284,179,252,0.5144
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WH","Wet Heath",0.2261,0.1821,12.3,321,132,159,295,188,251,0.4082
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WH","Wet Heath",0.2786,0.1738,21.8,307,115,149,284,194,251,0.4524
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WH","Wet Heath",0.2488,0.1916,17.5,312,103,140,290,180,232,0.4404
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WH","Wet Heath",0.2979,0.12,26.8,343,29,139,280,172,241,0.4179
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WH","Wet Heath",0.2963,0.1652,20.3,290,122,158,267,197,241,0.4615
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WH","Wet Heath",0.2592,0.2059,14.7,307,136,166,282,196,247,0.4651
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WH","Wet Heath",0.2129,0.2192,10.9,306,119,142,288,170,227,0.4321
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WH","Wet Heath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"WH","Wet Heath",0.2653,0.2221,15.2,336,129,156,289,185,240,0.4874
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"WH","Wet Heath",0.2672,0.1844,18.3,305,125,160,278,196,240,0.4516
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"WH","Wet Heath",0.202,0.214,12.2,312,42,146,280,175,226,0.416
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"WH","Wet Heath",0.262,0.187,19.7,324,100,148,290,185,254,0.449
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"WH","Wet Heath",0.2724,0.2091,14.2,303,144,174,279,203,247,0.4815
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"WH","Wet Heath",0.272,0.2058,16.9,328,120,152,295,181,240,0.4778
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"WH","Wet Heath",0.302,0.1864,19.8,317,57,169,294,198,254,0.4884
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"WH","Wet Heath",0.3156,0.12,28.1,359,41,142,278,180,235,0.4356
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"WH","Wet Heath",0.2774,0.1675,19.4,296,112,147,272,188,237,0.4449
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"WH","Wet Heath",0.3381,0.12,24.9,300,38,148,257,178,226,0.4581
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"WH","Wet Heath",0.2304,0.2182,15.1,311,127,149,283,177,245,0.4486
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"WH","Wet Heath",0.3578,0.12,32.9,305,74,138,272,184,242,0.4778
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"WH","Wet Heath",0.2806,0.2027,15,302,135,160,271,189,239,0.4833
-383622.95,6342287.78,463.312716528,1,1,57.03827,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WH","Wet Heath",0.3645,0.12,28.2,340,69,138,289,180,245,0.4845
-382696.33,6342287.78,463.312716528,1,1,57.03827,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WH","Wet Heath",0.232,0.1244,17.4,298,77,156,276,194,242,0.3564
-382696.33,6342287.78,463.312716528,1,1,57.03827,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WH","Wet Heath",0.2493,0.12,18.4,300,77,149,278,185,242,0.3693
